pid,locid,majorarea,hindex,name
430641,218.0,computerscience,25.0,Jack  Tumblin
430642,1954.0,computerscience,18.0,Javed  Mostafa
430644,481.0,computerscience,23.0,Balaji  Raghavachari
430645,481.0,computerscience,32.0,Ravi  Prakash
430647,416.0,computerscience,2.0,Jingfang  Huang
430652,38.0,computerscience,66.0,Gregory R. Ganger
430657,117.0,computerscience,1.0,Subodh  Kumar
430661,320.0,computerscience,3.0,James  Whitehead
430662,320.0,computerscience,62.0,Manfred K. Warmuth
430663,12.0,computerscience,16.0,Hasan  Cam
430665,464.0,computerscience,17.0,George M. Turkiyyah
430666,464.0,computerscience,27.0,Mohamed A. El-Sharkawi
430670,4151.0,computerscience,28.0,Paul E. Utgoff
430671,4151.0,computerscience,18.0,Tilman  Wolf
430673,3473.0,"computerscience,math",63.0,Erol  Gelenbe
430674,3473.0,computerscience,17.0,Amar  Mukherjee
430677,7320.0,computerscience,35.0,Zhongfei  Zhang
430678,1954.0,computerscience,20.0,Randall  Bramley
430679,3498.0,computerscience,20.0,Wallapak  Tavanapong
430682,499.0,computerscience,11.0,Joseph M. Fitzgerald
430683,285.0,"computerscience,environment",17.0,Alan J. Rabideau
430687,9932.0,computerscience,4.0,Xiaojun  Shen
430689,938.0,computerscience,17.0,Marco  Valtorta
430690,2799.0,computerscience,3.0,Drew  Hamilton
430694,4473.0,computerscience,26.0,Nohpill  Park
430699,5832.0,computerscience,26.0,Ricardo  Gutierrez-Osuna
430700,5832.0,computerscience,2.0,John J. Leggett
430703,23604.0,computerscience,5.0,Xubin  He
430704,384.0,computerscience,25.0,Ioannis  Pavlidis
430705,1433.0,computerscience,31.0,Christine  Hofmeister
430707,715.0,computerscience,20.0,Javier  Garcia-Frias
430708,3783.0,computerscience,0.0,Kemal  Efe
430709,232.0,computerscience,7.0,Wang-Chien  Lee
430713,995.0,computerscience,38.0,Yucel  Altunbasak
430715,995.0,computerscience,25.0,Ghassan  AlRegib
430718,54.0,"computerscience,bmi",37.0,Justin  Starren
430719,256.0,computerscience,22.0,Tayfur  Altiok
430721,376.0,computerscience,12.0,Reda  Ammar
430722,3267.0,computerscience,44.0,Boleslaw K. Szymanski
430724,3762.0,computerscience,56.0,Munindar P. Singh
430725,3491.0,computerscience,4.0,Kia  Makki
430731,314.0,computerscience,35.0,Renato  Pajarola
430733,388.0,computerscience,1.0,Edgar A. Ramos
430734,9072.0,computerscience,19.0,Terence  Soule
430736,313.0,computerscience,39.0,Nelson  Max
430739,441.0,computerscience,10.0,Hairong  Qi
430742,545.0,computerscience,1.0,Dongyan  Xu
430746,458.0,computerscience,240.0,Robert  Kessler
430747,21543.0,computerscience,7.0,Leen-Kiat  Soh
430748,406.0,computerscience,19.0,Daniel  Boley
430750,22597.0,computerscience,37.0,Daniel S. Yeung
430752,314.0,computerscience,27.0,Glenn  Healey
430759,312.0,computerscience,22.0,Yehuda E. Kalay
430761,417.0,computerscience,10.0,Robert P. Brazile
430766,1535.0,computerscience,3.0,Wai-Kuen  Chan
430770,7593.0,computerscience,21.0,Aryya  Gangopadhyay
430771,395.0,computerscience,20.0,Antonio  Badia
430772,395.0,computerscience,10.0,Anuh  Kumar
430775,6910.0,computerscience,23.0,Wu-Chang  Feng
430776,6910.0,computerscience,8.0,Suresh  Singh
430779,355.0,computerscience,37.0,Alon  Efrat
430780,428.0,computerscience,6.0,Shi-Kuo  Chang
430785,6616.0,computerscience,23.0,Robert ( Reese
430790,1254.0,computerscience,22.0,Jianhua  Chen
430792,374.0,computerscience,69.0,Robert B. Schnabel
430795,416.0,computerscience,26.0,Anselmo  Lastra
430796,416.0,computerscience,19.0,Leonard  McMillan
430797,316.0,computerscience,24.0,Victor  Zordan
430802,1774.0,computerscience,25.0,Margaret H. Dunham
430807,3534.0,computerscience,30.0,Lawrence B. Holder
430813,398.0,computerscience,29.0,G.W  Stewart
430814,11669.0,computerscience,33.0,Jianping  Fan
430817,313.0,computerscience,47.0,Bernd  Hamann
430819,995.0,computerscience,17.0,Nikil  Jayant
430822,406.0,computerscience,20.0,Wei-Chung  Hsu
430823,406.0,computerscience,28.0,Victoria  Interrante
430826,545.0,computerscience,18.0,Voicu  Popescu
430829,7593.0,computerscience,22.0,Wayne  Lutters
430831,9461.0,computerscience,8.0,Irwin B. Levinstein
430833,3267.0,computerscience,60.0,Mohammed J. Zaki
430837,23540.0,computerscience,28.0,Ewan  Tempero
430848,6348.0,computerscience,14.0,Zhengxin  Chen
430854,388.0,computerscience,62.0,Marc  Snir
430856,458.0,computerscience,34.0,Elaine  Cohen
430857,5832.0,computerscience,3.0,Garng M. Huang
430858,316.0,computerscience,43.0,Frank  Vahid
430860,5832.0,computerscience,30.0,Douglas  Loh
430862,1244.0,computerscience,25.0,Jafar  Saniie
430863,1244.0,computerscience,18.0,Gady  Agam
430865,995.0,computerscience,47.0,Anthony J. Yezzi
430866,995.0,computerscience,22.0,Andrzej  Szymczak
430867,995.0,computerscience,105.0,Ian F. Akyildiz
430868,317.0,computerscience,45.0,Lawrence K. Saul
430870,30.0,computerscience,15.0,Thomas  Hofmann
430871,3267.0,computerscience,18.0,Wesley H. Huang
430872,3267.0,computerscience,33.0,Malik  Magdon-Ismail
430877,2799.0,computerscience,1.0,Chung-wei  Lee
430878,2799.0,computerscience,23.0,Terry  Byrd
430879,17538.0,computerscience,9.0,Sandip  Sen
430880,331.0,computerscience,26.0,Terran  Lane
430881,5010.0,computerscience,26.0,Judy E. Scott
430882,314.0,computerscience,50.0,Joerg  Meyer
430883,4842.0,computerscience,8.0,Malcolm W. Daniels
430886,405.0,computerscience,80.0,David  Blaauw
430889,3473.0,computerscience,28.0,Scott C. Hagen
430890,1535.0,computerscience,7.0,Yiu-Sang  Moon
430893,38.0,computerscience,72.0,Roni  Rosenfeld
431909,23977.0,computerscience,12.0,Chong-Sze  Tong
431910,1535.0,computerscience,16.0,Kam-Wing  Ng
431911,1535.0,computerscience,0.0,Tien-Tsin  Wong
431912,1535.0,computerscience,110.0,Wong K. Hong
431913,1535.0,computerscience,2.0,Jianzhuang  Liu
431914,3473.0,computerscience,36.0,Erik  Reinhard
431916,3473.0,computerscience,30.0,Sumanta  Pattanaik
431917,313.0,computerscience,12.0,Raju  Pandey
431919,312.0,computerscience,93.0,Thomas A. Henzinger
431923,6577.0,computerscience,23.0,Alexey  Onufriev
431925,380.0,computerscience,17.0,Markkus  Schneider
431930,256.0,computerscience,28.0,Paul  Kantor
431933,256.0,computerscience,9.0,Shanmugavelayutham  Muthukrishnan
431934,380.0,computerscience,23.0,Prabhat  Mishra
431935,1535.0,computerscience,14.0,YangShong  Xu
431938,6616.0,computerscience,7.0,Yul  Chu
431940,6037.0,computerscience,64.0,Nirwan  Ansari
431942,6037.0,computerscience,23.0,Marilyn  Tremaine
431943,6037.0,computerscience,25.0,Atam  Dhawan
431945,6037.0,computerscience,27.0,Yehoshua  Perl
431946,6037.0,computerscience,27.0,Chengjun  Liu
431947,6037.0,computerscience,26.0,James  Geller
431948,3498.0,computerscience,20.0,David  Fernandez-Baca
431949,389.0,computerscience,33.0,Padmini  Srinivasan
431952,3473.0,computerscience,16.0,Wasfy B. Mikhael
431953,23506.0,computerscience,0.0,Diego C. Lopez
431956,7793.0,computerscience,15.0,Lunjin  Lu
431958,419.0,computerscience,9.0,Gregory R. Madey
431959,576.0,computerscience,63.0,Uriel  Feige
431960,576.0,computerscience,48.0,Achi  Brandt
431962,576.0,computerscience,65.0,Michal  Irani
431965,462.0,computerscience,14.0,James C. French
431966,462.0,computerscience,35.0,Gabriel  Robins
431970,5523.0,computerscience,22.0,Miguel  Velez-Reyes
431973,44.0,computerscience,6.0,Scott  Dexter
431980,40.0,computerscience,17.0,Vincenzo  Liberatore
431984,314.0,computerscience,12.0,Kwang Hae (Kane) Kim
431985,445.0,computerscience,4.0,Weining  Zhang
431986,445.0,computerscience,30.0,Hugh  Maynard
431987,355.0,computerscience,8.0,Nigel  Davies
431994,1630.0,computerscience,2.0,Maxine  Cohen
431996,27.0,computerscience,17.0,Lev B. Levitin
431997,995.0,computerscience,45.0,Madhavan  Swaminathan
432000,3797.0,computerscience,14.0,Stuart  Kurtz
432001,426.0,computerscience,41.0,S  Hannenhalli
432005,44.0,computerscience,56.0,Ted  Brown
432006,44.0,computerscience,11.0,Danny  Kopec
432007,437.0,computerscience,53.0,Jonathan  Gratch
432010,23359.0,computerscience,9.0,Farid  Ahmed
432012,22597.0,computerscience,13.0,Papeng D. Zhang
432014,6736.0,computerscience,22.0,Marc  Pomplun
432015,3783.0,computerscience,0.0,Gui-Liang  Feng
432017,388.0,computerscience,10.0,Sylvian  Ray
432020,656.0,computerscience,13.0,Agnes  Chan
432021,656.0,computerscience,1.0,Gene  Cooperman
432024,386.0,computerscience,31.0,Robert  Kenyon
432025,386.0,computerscience,32.0,Isabel F. Cruz
432028,314.0,computerscience,31.0,Eric  Mjolsness
432030,29.0,computerscience,17.0,Timothy J. Hickey
432032,3534.0,computerscience,19.0,Sridhar  Nerur
432033,7320.0,computerscience,5.0,Harold W. Lewis
432037,443.0,computerscience,37.0,Emmett  Witchel
432040,223.0,computerscience,27.0,Fusun  Ozguner
432043,3762.0,computerscience,14.0,Saurabh  Gupta
432046,3762.0,computerscience,0.0,Trisha  Biswas
432049,23606.0,computerscience,2.0,Kenneth L. Belcher
432055,1428.0,computerscience,52.0,Yihu  Li
432058,421.0,computerscience,8.0,Christian  O'Donnell
432063,21543.0,computerscience,0.0,Orrin  Wilson
432076,22769.0,computerscience,39.0,Nasir  Ali
432079,388.0,computerscience,27.0,Xun  Gong
432080,1954.0,computerscience,10.0,James C. Costello
432081,22597.0,computerscience,10.0,Yiu P. Yeung
432082,22597.0,computerscience,1.0,Lichan  Meng
432083,388.0,computerscience,19.0,Yongtao  Du
432085,388.0,computerscience,6.0,Lawrence C. Chang
432088,637.0,computerscience,25.0,Ying-Wooi  Wan
432095,117.0,computerscience,12.0,Ahmed S. Fahmy
432096,117.0,computerscience,13.0,El-Sayed H. Ibrahim
432097,117.0,computerscience,17.0,Tamer A. Basha
432102,22597.0,computerscience,14.0,Mun-Cheung H. Lau
432105,454.0,computerscience,5.0,Xiaojun  Bi
432106,23606.0,computerscience,35.0,Barry  Franco
432121,23606.0,computerscience,7.0,Alfred H. Miller
432122,23606.0,computerscience,1.0,James P. Hess
432133,38.0,computerscience,1.0,Cynthia  Kuo
432134,38.0,computerscience,72.0,Jonathan M. McCune
432135,38.0,computerscience,2.0,Haowen  Chan
432137,38.0,computerscience,6.0,Tiffany H. Kim
432138,454.0,computerscience,1.0,Xing  Tan
432139,5588.0,computerscience,2.0,Asaad  Vaziry
432140,22597.0,computerscience,22.0,Xiao  Sun
432141,22597.0,computerscience,10.0,Leung-Pong  Wong
432142,22597.0,computerscience,2.0,Dylan D. Lu
432143,22597.0,"computerscience,environment",6.0,Chio-Hang  Ao
432145,437.0,computerscience,5.0,Hye-June  Park
432155,537.0,computerscience,11.0,Saket  Srivastava
432158,537.0,computerscience,3.0,Anita  Kumari
432160,537.0,computerscience,5.0,D. K. Karunaratne
432161,537.0,computerscience,5.0,Srinath  Rajaram
432163,9461.0,computerscience,86.0,Rafael  Diaz
432168,3762.0,computerscience,5.0,Maria d. de Luis Balaguer
432169,545.0,computerscience,9.0,Yangseon  Kim
432170,545.0,computerscience,12.0,Xiaoying  Zhou
432172,22597.0,computerscience,1.0,Yuen S. Cheng
432173,22597.0,computerscience,4.0,Tao  Hua
432174,419.0,computerscience,5.0,Mohammad A. Siddiq
432184,331.0,computerscience,6.0,Keith  Wiley
432213,24108.0,computerscience,18.0,Jerry D. Allison
432231,6037.0,computerscience,8.0,Yi  Meng
432263,314.0,computerscience,27.0,Juqiang  Liu
432264,314.0,computerscience,12.0,Seokjoong  Kang
432265,314.0,computerscience,8.0,Chansik  Im
432266,314.0,computerscience,12.0,Yuqing  Li
432267,314.0,computerscience,8.0,Liangchen  Zheng
432268,314.0,computerscience,10.0,Qian  Zhou
432272,7320.0,computerscience,4.0,Margaret R. Sullivan
432286,38.0,computerscience,6.0,Patrick G. Kelley
432288,3473.0,computerscience,3.0,Musawir  Shah
432289,3473.0,computerscience,10.0,Kevin  Boulanger
432318,256.0,computerscience,46.0,Jianghong  Luo
432319,256.0,computerscience,8.0,Guofeng  Lu
432320,256.0,computerscience,5.0,Ruoheng  Liu
432322,256.0,computerscience,3.0,Xiaojun  Tang
432326,23508.0,computerscience,20.0,Pieter  Van Gorp
432384,499.0,computerscience,8.0,Carissa L. Broadbridge
432406,21543.0,computerscience,36.0,Pingyu  Zhang
432424,995.0,computerscience,19.0,Bahadir K. Gunturk
432425,995.0,computerscience,11.0,Yen-Chi  Lee
432428,995.0,computerscience,23.0,Hyungjoon  Kim
432429,995.0,computerscience,4.0,Toygar  Akgun
432431,995.0,computerscience,11.0,Zafer  Aydin
432432,995.0,computerscience,11.0,Tarik  Arici
432435,995.0,computerscience,5.0,Osman G. Sezer
432436,995.0,computerscience,6.0,Salih  Dikbas
432437,995.0,computerscience,7.0,Michael  Santoro
432448,2711.0,computerscience,7.0,Tu H. Phan
432450,2711.0,computerscience,73.0,Ngoc-Hieu  Nguyen
432489,437.0,computerscience,2.0,Ho S. Chung
432491,44.0,computerscience,7.0,Christina  Schweikert
432492,44.0,computerscience,8.0,Erdal  Kose
432495,7320.0,computerscience,18.0,Jian  Yao
432496,7320.0,computerscience,54.0,Bo  Long
432500,386.0,computerscience,14.0,Huiyong  Xiao
432508,600.0,computerscience,19.0,Wayne  Chung
432534,1938.0,computerscience,34.0,Letha D. Williams
432540,1938.0,computerscience,1.0,Patrice J. Stewart
432587,384.0,computerscience,6.0,Nanfei  Sun
432661,1550.0,computerscience,17.0,Renee H. Nolan
432676,56.0,computerscience,13.0,Daniel  Sheldon
432677,56.0,computerscience,6.0,Liaoruo  Wang
432691,6577.0,computerscience,24.0,Xinhua  Shi
432692,6577.0,computerscience,4.0,Sang-Mook  Lee
432695,6577.0,computerscience,5.0,Xiaojin  Gong
432697,10059.0,computerscience,11.0,Hongman  Gao
432700,56.0,computerscience,33.0,Kyusoon  Lee
432728,256.0,computerscience,0.0,Qingyuan  Deng
432743,1301.0,computerscience,20.0,Jinzhong  Xu
432751,1433.0,computerscience,26.0,Ke  Xu
432752,1433.0,computerscience,15.0,Shenzhi  Li
432761,5832.0,computerscience,1.0,Wei-Ta  Fang
432762,5832.0,computerscience,3.0,Jianjia  Wu
432764,316.0,computerscience,9.0,Yuan-chi  Chiu
432766,316.0,computerscience,8.0,Chun-Chih  Wu
432772,464.0,computerscience,4.0,Alex J. Lindblad
432809,351.0,computerscience,27.0,Beum-Seuk  Lee
432810,351.0,computerscience,38.0,Fei  Cao
432811,351.0,computerscience,5.0,Xiaoqing  Wu
432812,351.0,computerscience,0.0,Shih-Hsi  Liu
432815,1244.0,computerscience,11.0,Ramazan  Demirli
432817,1244.0,computerscience,18.0,Erdal  Oruklu
432820,1244.0,computerscience,8.0,Yufeng  Lu
432822,1244.0,computerscience,7.0,Sungjoon  Yoon
432823,1244.0,computerscience,10.0,Xin  Xiao
432826,1244.0,computerscience,6.0,Weidi  Jia
432840,3058.0,computerscience,69.0,Cara  Stein
432842,3058.0,computerscience,0.0,Haining  Yao
432855,545.0,computerscience,3.0,Jren-Chit  Chin
432863,3762.0,computerscience,20.0,Won  So
432883,376.0,computerscience,4.0,Sahar  Al Seesi
432884,376.0,computerscience,17.0,Saleh  Ibrahim
432888,443.0,computerscience,27.0,John A. Gunnels
432911,3473.0,computerscience,9.0,Majid A. Khan
432924,313.0,computerscience,4.0,Na  Tang
432932,7593.0,computerscience,23.0,Jinjuan  Feng
432933,7593.0,computerscience,8.0,Liwei  Dai
432934,7593.0,computerscience,5.0,Kathleen J. Price
432976,7593.0,computerscience,12.0,Sookyoung  Lee
432978,7593.0,computerscience,2.0,Lloyd  Emokpae
432991,27.0,computerscience,46.0,Ted  Bach
432992,70.0,computerscience,5.0,Xiaohong  Yuan
433042,458.0,computerscience,12.0,Tobias  Martin
433063,312.0,computerscience,14.0,Anupama B. Kaul
433064,312.0,computerscience,4.0,Qingguo  Liu
433065,312.0,computerscience,9.0,Lizhen  Zheng
433102,256.0,computerscience,10.0,Shuyuan  Zhao
433108,40.0,computerscience,4.0,Qingbo  Cai
433121,395.0,computerscience,17.0,Mark P. Wachowiak
433124,395.0,computerscience,5.0,Nevine H. Eltonsy
433133,9932.0,computerscience,1.0,Jianyu  Lou
433155,386.0,computerscience,18.0,Xun  Luo
433156,386.0,computerscience,4.0,Kalpana  Dokka
433164,4842.0,computerscience,4.0,Chunlei  Zhang
433165,4842.0,computerscience,27.0,Seung-yun  Kim
433173,389.0,computerscience,6.0,Xin Y. Qiu
433174,389.0,computerscience,9.0,Aditya K. Sehgal
433179,389.0,computerscience,10.0,Sanmitra  Bhattacharya
433207,21543.0,computerscience,6.0,Tingting  Yu
433225,5529.0,computerscience,13.0,Jiang  He
433227,5529.0,computerscience,29.0,Morteza  Zarrabi
433250,23359.0,computerscience,5.0,Yuansheng  Mei
433251,23359.0,computerscience,5.0,Fahmida  Rahman
433254,3473.0,computerscience,2.0,Manal M. Abdelwahab
433255,3473.0,computerscience,11.0,Guangyu  Zhou
433256,3473.0,computerscience,2.0,Moataz M. Abdelwahab
433257,3473.0,computerscience,3.0,Pradeep  Ragothaman
433263,38.0,computerscience,12.0,Chunyan  Xie
433264,38.0,computerscience,9.0,Krithika  Venkataramani
433266,38.0,computerscience,2.0,Euiseok  Hwang
433267,38.0,computerscience,1.0,Yibin  Ng
433269,38.0,computerscience,20.0,Vishnu N. Boddeti
433270,38.0,computerscience,1.0,Jinyin  Zhang
433285,313.0,computerscience,28.0,Chin-Yang H. Tseng
433288,313.0,computerscience,2.0,Sisi  Duan
433305,9072.0,computerscience,26.0,Matthew L. Settles
433306,9072.0,computerscience,2.0,Bishnulatpam L. Sharma
433327,1954.0,computerscience,1.0,Byron L. Long
433331,5832.0,computerscience,6.0,Xiafeng  Li
433337,1003.0,computerscience,6.0,XiaoLin  Chang
433338,1003.0,computerscience,7.0,Xiuqiang  He
433339,1003.0,computerscience,4.0,Weichen  Liu
433355,314.0,computerscience,19.0,Zhihe ( Zhang
433356,314.0,computerscience,25.0,Huan T. Nguyen
433381,33.0,computerscience,9.0,Hsuan-Tien  Lin
433387,4151.0,computerscience,2.0,Ramaswamy  Ramaswamy
433391,4151.0,computerscience,12.0,Sriram  Natarajan
433429,218.0,computerscience,11.0,Ankit  Mohan
433434,1630.0,computerscience,2.0,Brandon S. Spencer
433435,1630.0,computerscience,7.0,Ian  Johnson
433437,1630.0,computerscience,17.0,James A. Sinclair
433449,1630.0,computerscience,21.0,John  Bono
433451,1630.0,computerscience,5.0,Ricardo  Jimenez
433454,1630.0,computerscience,44.0,Gregory  Block
433458,1630.0,computerscience,23.0,C. M. Graham
433470,3058.0,computerscience,1.0,Youngwon K. An
433517,995.0,computerscience,2.0,Sungjun  Chun
433518,995.0,computerscience,2.0,Jinseong  Choi
433520,995.0,computerscience,1.0,Joong-Ho  Kim
433522,995.0,computerscience,10.0,Sung-Hwan  Min
433523,995.0,computerscience,19.0,Woopoung  Kim
433524,995.0,computerscience,54.0,Jifeng  Mao
433528,995.0,computerscience,1.0,Jinwoo  Choi
433531,995.0,computerscience,16.0,Souvik  Mukherjee
433535,995.0,computerscience,3.0,Krishna  Srinivasan
433536,995.0,computerscience,5.0,Krishna  Bharath
433540,995.0,computerscience,3.0,Tapobrata  Bandyopadhyay
433541,995.0,computerscience,4.0,Myunghyun  Ha
433543,995.0,computerscience,36.0,Abhilash  Goyal
433544,995.0,computerscience,2.0,Nithya  Sankaran
433547,545.0,computerscience,15.0,Xuxian  Jiang
433551,545.0,computerscience,32.0,Junghwan  Rhee
433553,545.0,computerscience,1.0,Sunghwan  Yoo
433569,38.0,computerscience,1.0,An-Cheng  Huang
433571,38.0,computerscience,11.0,Ningning  Hu
433573,38.0,computerscience,1.0,Xi  Liu
433577,3534.0,computerscience,10.0,Venugopal  Balijepally
433580,426.0,computerscience,62.0,Kilian Q. Weinberger
433610,574.0,computerscience,44.0,Georgios  Christou
433611,574.0,computerscience,16.0,Leanne M. Hirshfield
433664,6736.0,computerscience,5.0,Mei  Xiao
433665,6736.0,computerscience,7.0,Alex D. Hwang
433666,6736.0,computerscience,6.0,Tyler W. Garaas
433667,6736.0,computerscience,11.0,Hsueh-Cheng  Wang
433706,464.0,computerscience,2.0,Mingoo  Kim
433720,481.0,computerscience,1.0,Lidan  Fan
433745,6037.0,computerscience,2.0,Peichung  Shih
433746,6037.0,computerscience,25.0,Abhishek  Verma
433752,22597.0,computerscience,14.0,Xiaoqin  Zeng
433753,22597.0,computerscience,10.0,Shuyuan  Jin
433754,22597.0,computerscience,23.0,Defeng  Wang
433775,1244.0,computerscience,10.0,Changhua  Wu
433776,1244.0,computerscience,18.0,Xiaojing  Tang
433777,1244.0,computerscience,7.0,Shizhu  Liu
433799,38.0,computerscience,19.0,Sounil  Biswas
433812,277.0,computerscience,0.0,Ming-Ju E. Lee
433813,277.0,computerscience,58.0,Li-Shiuan  Peh
433817,277.0,computerscience,18.0,Arjun  Singh
433818,277.0,computerscience,11.0,Kelly A. Shaw
433822,277.0,computerscience,28.0,Patrick  Chiang
433824,277.0,computerscience,2.0,Manman  Ren
433833,388.0,computerscience,5.0,Jung-Hai  Moon
433839,312.0,computerscience,7.0,Jaewook  Lee
433840,312.0,computerscience,2.0,Xiaolei  Chen
433841,312.0,computerscience,5.0,Yongwook  Jeong
433846,312.0,computerscience,6.0,Hsin-Hsien  Chiu
